panel,run_id,condition,learning_rate,step,value_raw,value_plot,smoothed
train_loss,lqrbplzu,full-aug,0.01,5800,189.7505340576172,1125.4448223158815,true
train_loss,lqrbplzu,full-aug,0.01,6000,188.78709411621094,1031.7790494959145,true
train_loss,lqrbplzu,full-aug,0.01,6200,196.01889038085938,948.203033584409,true
train_loss,lqrbplzu,full-aug,0.01,6400,200.5926513671875,873.4419953626868,true
train_loss,lqrbplzu,full-aug,0.01,6600,169.6609649658203,803.0638923230002,true
train_loss,lqrbplzu,full-aug,0.01,6800,157.5738983154297,738.5148929222431,true
train_loss,lqrbplzu,full-aug,0.01,7000,183.85516357421875,683.0489199874407,true
train_loss,lqrbplzu,full-aug,0.01,7200,170.6653289794922,631.8105608866458,true
train_loss,lqrbplzu,full-aug,0.01,7400,186.99562072753906,587.3290668707351,true
train_loss,lqrbplzu,full-aug,0.01,7600,197.27374267578125,548.3235344512398,true
train_loss,lqrbplzu,full-aug,0.01,7800,216.9613800048828,515.1873190066041,true
train_loss,lqrbplzu,full-aug,0.01,8000,324.3564147949219,496.10422858543586,true
train_loss,lqrbplzu,full-aug,0.01,8200,192.68368530273438,465.7621742571657,true
train_loss,lqrbplzu,full-aug,0.01,8400,226.6636962890625,441.8523264603554,true
train_loss,lqrbplzu,full-aug,0.01,8600,331.2043762207031,430.78753143639017,true
train_loss,lqrbplzu,full-aug,0.01,8800,181.4287109375,405.85164938650115,true
train_loss,lqrbplzu,full-aug,0.01,9000,182.21278381347656,383.4877628291987,true
train_loss,lqrbplzu,full-aug,0.01,9200,262.73455810546875,371.4124423568257,true
train_loss,lqrbplzu,full-aug,0.01,9400,245.08737182617188,358.77993530376034,true
train_loss,lqrbplzu,full-aug,0.01,9600,171.41835021972656,340.04377679535696,true
train_loss,lqrbplzu,full-aug,0.01,9800,172.8321075439453,323.3226098702158,true
train_loss,lqrbplzu,full-aug,0.01,10000,187.075927734375,309.6979416566317,true
train_loss,lqrbplzu,full-aug,0.01,10200,298.51678466796875,308.57982595776537,true
train_loss,lqrbplzu,full-aug,0.01,10400,208.61032104492188,298.582875466481,true
train_loss,lqrbplzu,full-aug,0.01,10600,226.37200927734375,291.36178884756725,true
train_loss,lqrbplzu,full-aug,0.01,10800,162.02418518066406,278.42802848087695,true
train_loss,lqrbplzu,full-aug,0.01,11000,210.15675354003906,271.60090098679314,true
train_loss,lqrbplzu,full-aug,0.01,11200,213.9413604736328,265.8349469354771,true
train_loss,lqrbplzu,full-aug,0.01,11400,191.8115997314453,258.4326122150739,true
train_loss,lqrbplzu,full-aug,0.01,11600,193.6156463623047,251.95091562979698,true
train_loss,lqrbplzu,full-aug,0.01,11800,148.07618713378906,241.5634427801962,true
train_loss,lqrbplzu,full-aug,0.01,12000,154.85430908203125,232.8925294103797,true
train_loss,lqrbplzu,full-aug,0.01,12200,158.58863830566406,225.46214029990813,true
train_loss,lqrbplzu,full-aug,0.01,12400,175.50128173828125,220.46605444374543,true
train_loss,lqrbplzu,full-aug,0.01,12600,191.62847900390625,217.58229689976153,true
train_loss,lqrbplzu,full-aug,0.01,12800,196.78738403320312,215.5028056131057,true
train_loss,lqrbplzu,full-aug,0.01,13000,210.11573791503906,214.96409884329904,true
train_loss,lqrbplzu,full-aug,0.01,13200,209.2731170654297,214.3950006655121,true
train_loss,lqrbplzu,full-aug,0.01,13400,177.21392822265625,210.6768934212265,true
train_loss,lqrbplzu,full-aug,0.01,13600,150.98158264160156,204.70736234326404,true
train_loss,lqrbplzu,full-aug,0.01,13800,188.08938598632812,203.04556470757043,true
train_loss,lqrbplzu,full-aug,0.01,14000,215.1615447998047,204.25716271679386,true
train_loss,lqrbplzu,full-aug,0.01,14200,206.0878143310547,204.44022787821993,true
train_loss,lqrbplzu,full-aug,0.01,14400,218.4024200439453,205.83644709479248,true
train_loss,lqrbplzu,full-aug,0.01,14600,165.00291442871094,201.75309382818432,true
train_loss,s68bsnmw,full-aug,0.1,0,19061.572265625,19061.572265625,true
train_loss,s68bsnmw,full-aug,0.1,200,1040.2645263671875,17259.441491699217,true
train_loss,s68bsnmw,full-aug,0.1,400,864.0900268554688,15619.906345214842,true
train_loss,s68bsnmw,full-aug,0.1,600,818.3535766601562,14139.751068359374,true
train_loss,s68bsnmw,full-aug,0.1,800,832.7208251953125,12809.04804404297,true
train_loss,s68bsnmw,full-aug,0.1,1000,878.9750366210938,11616.04074330078,true
train_loss,s68bsnmw,full-aug,0.1,1200,926.9249267578125,10547.129161646484,true
train_loss,s68bsnmw,full-aug,0.1,1400,913.697021484375,9583.785947630273,true
train_loss,s68bsnmw,full-aug,0.1,1600,746.1326293945312,8700.020615806698,true
train_loss,s68bsnmw,full-aug,0.1,1800,788.0452880859375,7908.823083034622,true
train_loss,s68bsnmw,full-aug,0.1,2000,745.8056030273438,7192.5213350338945,true
train_loss,s68bsnmw,full-aug,0.1,2200,751.843505859375,6548.4535521164435,true
train_loss,s68bsnmw,full-aug,0.1,2400,811.022216796875,5974.710418584486,true
train_loss,s68bsnmw,full-aug,0.1,2600,782.7470092773438,5455.514077653773,true
train_loss,s68bsnmw,full-aug,0.1,2800,759.0780639648438,4985.87047628488,true
train_loss,s68bsnmw,full-aug,0.1,3000,741.1072387695312,4561.394152533345,true
train_loss,s68bsnmw,full-aug,0.1,3200,832.3053588867188,4188.485273168682,true
train_loss,s68bsnmw,full-aug,0.1,3400,743.3427124023438,3843.971017092049,true
train_loss,s68bsnmw,full-aug,0.1,3600,801.138916015625,3539.6878069844065,true
train_loss,s68bsnmw,full-aug,0.1,3800,767.7613525390625,3262.4951615398722,true
train_loss,s68bsnmw,full-aug,0.1,4000,796.1820068359375,3015.8638460694788,true
train_loss,s68bsnmw,full-aug,0.1,4200,666.8065185546875,2780.9581133179995,true
train_loss,s68bsnmw,full-aug,0.1,4400,669.3931884765625,2569.801620833856,true
train_loss,s68bsnmw,full-aug,0.1,4600,618.0811157226562,2374.629570322736,true
train_loss,s68bsnmw,full-aug,0.1,4800,592.3475341796875,2196.4013667084314,true
train_loss,s68bsnmw,full-aug,0.1,5000,679.7577514648438,2044.7370051840728,true
train_loss,s68bsnmw,full-aug,0.1,5200,634.7504272460938,1903.738347390275,true
train_loss,s68bsnmw,full-aug,0.1,5400,596.2003784179688,1772.9845504930445,true
train_loss,s68bsnmw,full-aug,0.1,5600,586.9837036132812,1654.3844658050682,true
train_loss,s68bsnmw,full-aug,0.1,5800,704.8168334960938,1559.4277025741708,true
train_loss,s68bsnmw,full-aug,0.1,6000,623.42138671875,1465.8270709886287,true
train_loss,s68bsnmw,full-aug,0.1,6200,577.0103149414062,1376.9453953839065,true
train_loss,s68bsnmw,full-aug,0.1,6400,751.5432739257812,1314.405183238094,true
train_loss,s68bsnmw,full-aug,0.1,6600,601.8395385742188,1243.1486187717064,true
train_loss,s68bsnmw,full-aug,0.1,6800,620.2128295898438,1180.85503985352,true
train_loss,s68bsnmw,full-aug,0.1,7000,604.0819091796875,1123.1777267861369,true
train_loss,s68bsnmw,full-aug,0.1,7200,584.31884765625,1069.2918388731482,true
train_loss,s68bsnmw,full-aug,0.1,7400,624.7420654296875,1024.836861528802,true
train_loss,s68bsnmw,full-aug,0.1,7600,528.7999267578125,975.2331680517032,true
train_loss,s68bsnmw,full-aug,0.1,7800,590.1202392578125,936.7218751723141,true
train_loss,s68bsnmw,full-aug,0.1,8000,626.3952026367188,905.6892079187546,true
train_loss,s68bsnmw,full-aug,0.1,8200,658.1266479492188,880.932951921801,true
train_loss,s68bsnmw,full-aug,0.1,8400,655.4691772460938,858.3865744542302,true
train_loss,s68bsnmw,full-aug,0.1,8600,628.5277099609375,835.400688004901,true
train_loss,s68bsnmw,full-aug,0.1,8800,623.5031127929688,814.2109304837078,true
train_loss,s68bsnmw,full-aug,0.1,9000,547.7759399414062,787.5674314294777,true
train_loss,s68bsnmw,full-aug,0.1,9200,578.0700073242188,766.6176890189519,true
train_loss,s68bsnmw,full-aug,0.1,9400,536.1513671875,743.5710568358068,true
train_loss,s68bsnmw,full-aug,0.1,9600,611.5697021484375,730.3709213670697,true
train_loss,s68bsnmw,full-aug,0.1,9800,583.63134765625,715.6969639959877,true
train_loss,s68bsnmw,full-aug,0.1,10000,556.7745971679688,699.8047273131858,true
train_loss,s68bsnmw,full-aug,0.1,10200,599.8148803710938,689.8057426189766,true
train_loss,s68bsnmw,full-aug,0.1,10400,748.231201171875,695.6482884742665,true
train_loss,s68bsnmw,full-aug,0.1,10600,601.3912963867188,686.2225892655117,true
train_loss,s68bsnmw,full-aug,0.1,10800,579.068115234375,675.507141862398,true
train_loss,s68bsnmw,full-aug,0.1,11000,607.879150390625,668.7443427152207,true
train_loss,s68bsnmw,full-aug,0.1,11200,574.46533203125,659.3164416468236,true
train_loss,s68bsnmw,full-aug,0.1,11400,564.57373046875,649.8421705290162,true
train_loss,s68bsnmw,full-aug,0.1,11600,645.734375,649.4313909761146,true
train_loss,s68bsnmw,full-aug,0.1,11800,594.3297729492188,643.921229173425,true
train_loss,s68bsnmw,full-aug,0.1,12000,544.247314453125,633.9538377013951,true
train_loss,s68bsnmw,full-aug,0.1,12200,576.0013427734375,628.1585882085993,true
train_loss,s68bsnmw,full-aug,0.1,12400,589.2238159179688,624.2651109795363,true
train_loss,s68bsnmw,full-aug,0.1,12600,595.2897338867188,621.3675732702545,true
train_loss,s68bsnmw,full-aug,0.1,12800,585.8384399414062,617.8146599373697,true
train_loss,s68bsnmw,full-aug,0.1,13000,613.9644775390625,617.4296416975391,true
train_loss,s68bsnmw,full-aug,0.1,13200,556.341796875,611.3208572152852,true
train_loss,s68bsnmw,full-aug,0.1,13400,801.751220703125,630.3638935640691,true
train_loss,s68bsnmw,full-aug,0.1,13600,536.61376953125,620.9888811607873,true
train_loss,s68bsnmw,full-aug,0.1,13800,534.3387451171875,612.3238675564273,true
train_loss,s68bsnmw,full-aug,0.1,14000,562.79638671875,607.3711194726596,true
train_loss,xp1zssn5,full-aug,0.003,0,19923.361328125,19923.361328125,true
train_loss,xp1zssn5,full-aug,0.003,200,929.190673828125,18023.944262695313,true
train_loss,xp1zssn5,full-aug,0.003,400,606.4924926757812,16282.19908569336,true
train_loss,xp1zssn5,full-aug,0.003,600,572.7019653320312,14711.249373657229,true
train_loss,xp1zssn5,full-aug,0.003,800,465.197265625,13286.644162854005,true
train_loss,xp1zssn5,full-aug,0.003,1000,466.0440368652344,12004.584150255128,true
train_loss,xp1zssn5,full-aug,0.003,1200,478.6784362792969,10851.993578857546,true
train_loss,xp1zssn5,full-aug,0.003,1400,366.8505554199219,9803.479276513783,true
train_loss,xp1zssn5,full-aug,0.003,1600,563.7747192382812,8879.508820786234,true
train_loss,xp1zssn5,full-aug,0.003,1800,292.35504150390625,8020.793442858001,true
train_loss,xp1zssn5,full-aug,0.003,2000,424.6881408691406,7261.182912659115,true
train_loss,xp1zssn5,full-aug,0.003,2200,231.47584533691406,6558.212205926895,true
train_loss,xp1zssn5,full-aug,0.003,2400,276.48516845703125,5930.039502179909,true
train_loss,xp1zssn5,full-aug,0.003,2600,250.3726043701172,5362.072812398929,true
train_loss,xp1zssn5,full-aug,0.003,2800,266.4833068847656,4852.513861847513,true
train_loss,xp1zssn5,full-aug,0.003,3000,261.4476318359375,4393.4072388463555,true
train_loss,xp1zssn5,full-aug,0.003,3200,236.1937255859375,3977.685887520314,true
train_loss,xp1zssn5,full-aug,0.003,3400,246.27317810058594,3604.544616578341,true
train_loss,xp1zssn5,full-aug,0.003,3600,239.3496856689453,3268.0251234874013,true
train_loss,xp1zssn5,full-aug,0.003,3800,212.1917266845703,2962.441783807118,true
train_loss,xp1zssn5,full-aug,0.003,4000,220.96702575683594,2688.29430800209,true
train_loss,xp1zssn5,full-aug,0.003,4200,307.5998229980469,2450.2248595016854,true
train_loss,xp1zssn5,full-aug,0.003,4400,285.3756103515625,2233.739934586673,true
train_loss,xp1zssn5,full-aug,0.003,4600,212.0697021484375,2031.5729113428495,true
train_loss,xp1zssn5,full-aug,0.003,4800,291.76812744140625,1857.5924329527052,true
train_loss,xp1zssn5,full-aug,0.003,5000,184.6489715576172,1690.2980868131965,true
train_loss,xp1zssn5,full-aug,0.003,5200,334.4490966796875,1554.7131877998456,true
train_loss,xp1zssn5,full-aug,0.003,5400,224.98204040527344,1421.7400730603883,true
train_loss,xp1zssn5,full-aug,0.003,5600,226.3391876220703,1302.1999845165565,true
train_loss,xp1zssn5,full-aug,0.003,5800,263.47979736328125,1198.327965801229,true
train_loss,xp1zssn5,full-aug,0.003,6000,236.87037658691406,1102.1822068797976,true
train_loss,xp1zssn5,full-aug,0.003,6200,228.45944213867188,1014.809930405685,true
train_loss,xp1zssn5,full-aug,0.003,6400,198.6133270263672,933.1902700677532,true
train_loss,xp1zssn5,full-aug,0.003,6600,185.4020233154297,858.4114453925209,true
train_loss,xp1zssn5,full-aug,0.003,6800,202.93341064453125,792.8636419177219,true
train_loss,xp1zssn5,full-aug,0.003,7000,193.44454956054688,732.9217326820045,true
train_loss,xp1zssn5,full-aug,0.003,7200,302.6673583984375,689.8962952536477,true
train_loss,xp1zssn5,full-aug,0.003,7400,287.0781555175781,649.6144812800408,true
train_loss,xp1zssn5,full-aug,0.003,7600,317.47637939453125,616.4006710914899,true
train_loss,xp1zssn5,full-aug,0.003,7800,208.39430236816406,575.6000342191574,true
train_loss,xp1zssn5,full-aug,0.003,8000,310.2245788574219,549.0624886829838,true
train_loss,xp1zssn5,full-aug,0.003,8200,175.74710083007812,511.7309498976933,true
train_loss,xp1zssn5,full-aug,0.003,8400,186.1883087158203,479.176685779506,true
train_loss,xp1zssn5,full-aug,0.003,8600,155.0201416015625,446.7610313617117,true
train_loss,xp1zssn5,full-aug,0.003,8800,182.7606658935547,420.360994814896,true
train_loss,xp1zssn5,full-aug,0.003,9000,339.5489807128906,412.27979340469545,true
train_loss,xp1zssn5,full-aug,0.003,9200,264.23468017578125,397.47528208180404,true
train_loss,xp1zssn5,full-aug,0.003,9400,193.39353942871094,377.06710781649474,true
train_loss,xp1zssn5,full-aug,0.003,9600,169.50746154785156,356.31114318963046,true
train_loss,xp1zssn5,full-aug,0.003,9800,223.32843017578125,343.0128718882455,true
train_loss,xp1zssn5,full-aug,0.003,10000,235.01075744628906,332.2126604440499,true
train_loss,xp1zssn5,full-aug,0.003,10200,181.1521453857422,317.10660893821915,true
train_loss,xp1zssn5,full-aug,0.003,10400,284.6824951171875,313.864197556116,true
train_loss,xp1zssn5,full-aug,0.003,10600,199.68336486816406,302.44611428732077,true
train_loss,xp1zssn5,full-aug,0.003,10800,159.431396484375,288.1446425070262,true
train_loss,xp1zssn5,full-aug,0.003,11000,167.34185791015625,276.06436404733927,true
train_loss,xp1zssn5,full-aug,0.003,11200,172.55633544921875,265.7135611875272,true
train_loss,xp1zssn5,full-aug,0.003,11400,154.18212890625,254.5604179593995,true
train_loss,xp1zssn5,full-aug,0.003,11600,191.7030792236328,248.27468408582286,true
train_loss,xp1zssn5,full-aug,0.003,11800,164.23428344726562,239.8706440219671,true
train_loss,xp1zssn5,full-aug,0.003,12000,208.72213745117188,236.7557933648876,true
train_loss,xp1zssn5,full-aug,0.003,12200,164.514892578125,229.53170328621133,true
train_loss,xp1zssn5,full-aug,0.003,12400,176.10629272460938,224.18916223005112,true
train_loss,xp1zssn5,full-aug,0.003,12600,170.2895050048828,218.7991965075343,true
train_loss,xp1zssn5,full-aug,0.003,12800,256.632080078125,222.58248486459337,true
train_loss,xp1zssn5,full-aug,0.003,13000,198.06053161621094,220.13028953975513,true
train_loss,xp1zssn5,full-aug,0.003,13200,160.52304077148438,214.16956466292805,true
train_loss,xp1zssn5,full-aug,0.003,13400,166.11964416503906,209.36457261313916,true
train_loss,xp1zssn5,full-aug,0.003,13600,155.4060821533203,203.96872356715727,true
train_loss,xp1zssn5,full-aug,0.003,13800,134.05389404296875,196.9772406147384,true
train_loss,xp1zssn5,full-aug,0.003,14000,151.30072021484375,192.40958857474894,true
train_loss,xp1zssn5,full-aug,0.003,14200,165.68002319335938,189.73663203661,true
train_loss,xp1zssn5,full-aug,0.003,14400,172.927734375,188.05574227044897,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,0,0.7522739768028259,0.7522739768028259,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,200,0.10910116136074066,0.6879566952586175,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,400,0.10188013315200806,0.6293490390479566,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,600,0.08785825967788696,0.5751999611109496,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,800,0.08288338780403137,0.5259683037802578,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,1000,0.08827391266822815,0.48219886466905487,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,1200,0.09017926454544067,0.44299690465669345,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,1400,0.09426730126142502,0.4081239443171666,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,1600,0.08428290486335754,0.3757398403717857,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,1800,0.07893209904432297,0.3460590662390395,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,2000,0.07845166325569153,0.3192983259407047,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,2200,0.0695180892944336,0.2943203022760776,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,2400,0.0779547244310379,0.2726837444915736,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,2600,0.07425904273986816,0.2528412743164031,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,2800,0.07984746247529984,0.23554189313229276,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,3000,0.0742751955986023,0.21941522337892372,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,3200,0.06599922478199005,0.20407362351923036,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,3400,0.07325645536184311,0.19099190670349164,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,3600,0.07700790464878082,0.17959350649802058,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,3800,0.08752227574586868,0.17038638342280538,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,4000,0.0787680372595787,0.1612245488064827,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,4200,0.0688960924744606,0.1519917031732805,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,4400,0.07286631315946579,0.14407916417189906,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,4600,0.06625604629516602,0.13629685238422576,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,4800,0.06390348076820374,0.12905751522262354,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,5000,0.07266024500131607,0.12341778820049279,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,5200,0.07900775969028473,0.11897678534947198,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,5400,0.05980020761489868,0.11305912757601466,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,5600,0.06851854175329208,0.10860506899374239,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,5800,0.06265216320753098,0.10400977841512125,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,6000,0.06238511577248573,0.0998473121508577,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,6200,0.06492120772600174,0.0963547017083721,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,6400,0.061165519058704376,0.09283578344340532,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,6600,0.05601528659462929,0.08915373375852771,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,6800,0.05636453628540039,0.08587481401121498,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,7000,0.06093159317970276,0.08338049192806377,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,7200,0.059935517609119415,0.08103599449616934,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,7400,0.054197702556848526,0.07835216530223726,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,7600,0.059662725776433945,0.07648322134965693,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,7800,0.05222313478589058,0.0740572126932803,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,8000,0.060389015823602676,0.07269039300631255,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,8200,0.05950711667537689,0.071372065373219,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,8400,0.04890258610248566,0.06912511744614566,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,8600,0.06273941695690155,0.06848654739722125,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,8800,0.050780680030584335,0.06671596066055756,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,9000,0.05609479546546936,0.06565384414104874,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,9200,0.06397801637649536,0.0654862613645934,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,9400,0.06542537361383438,0.0654801725895175,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,9600,0.05598192289471626,0.06453034762003737,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,9800,0.05488128215074539,0.06356544107310817,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,10000,0.058302685618400574,0.06303916552763741,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,10200,0.06384267657995224,0.0631195166328689,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,10400,0.05883001908659935,0.06269056687824194,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,10600,0.051416996866464615,0.06156320987706421,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,10800,0.050947271287441254,0.06050161601810192,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,11000,0.05592379719018936,0.06004383413531066,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,11200,0.053887467831373215,0.059428197504916916,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,11400,0.05477224290370941,0.05896260204479616,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,11600,0.054887183010578156,0.05855506014137436,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,11800,0.051599614322185516,0.057859515559455475,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,12000,0.05609464645385742,0.05768302864889567,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,12200,0.05632510781288147,0.05754723656529425,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,12400,0.06271820515394211,0.05806433342415904,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,12600,0.048426851630210876,0.057100585244764225,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,12800,0.05285240709781647,0.05667576743006945,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,13000,0.056271374225616455,0.05663532810962415,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,13200,0.05288615822792053,0.05626041112145379,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,13400,0.0675048679113388,0.057384856800442294,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,13600,0.056940168142318726,0.057340387934629936,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,13800,0.05186988040804863,0.056793337181971805,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,14000,0.057794239372015,0.056893427400976124,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,14200,0.05521005019545555,0.05672508968042407,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,14400,0.051524512469768524,0.05620503195935852,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,14600,0.0666143000125885,0.05724595876468152,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,14800,0.050331007689237595,0.05655446365713712,true
train_line_err_cm,rdj7ayvr,norm-only,0.1,15000,0.055281270295381546,0.05642714432096156,true
train_line_err_cm,s68bsnmw,full-aug,0.1,0,0.7523118853569031,0.7523118853569031,true
train_line_err_cm,s68bsnmw,full-aug,0.1,200,0.19997349381446838,0.6970780462026596,true
train_line_err_cm,s68bsnmw,full-aug,0.1,400,0.19107869267463684,0.6464781108498573,true
train_line_err_cm,s68bsnmw,full-aug,0.1,600,0.1765602082014084,0.5994863205850124,true
train_line_err_cm,s68bsnmw,full-aug,0.1,800,0.17143407464027405,0.5566810959905386,true
train_line_err_cm,s68bsnmw,full-aug,0.1,1000,0.17289923131465912,0.5183029095229507,true
train_line_err_cm,s68bsnmw,full-aug,0.1,1200,0.1969345211982727,0.48616607069048284,true
train_line_err_cm,s68bsnmw,full-aug,0.1,1400,0.17349018156528473,0.454898481777963,true
train_line_err_cm,s68bsnmw,full-aug,0.1,1600,0.14974497258663177,0.4243831308588299,true
train_line_err_cm,s68bsnmw,full-aug,0.1,1800,0.18422669172286987,0.4003674869452339,true
train_line_err_cm,s68bsnmw,full-aug,0.1,2000,0.167621910572052,0.3770929293079157,true
train_line_err_cm,s68bsnmw,full-aug,0.1,2200,0.169012188911438,0.356284855268268,true
train_line_err_cm,s68bsnmw,full-aug,0.1,2400,0.1689247190952301,0.3375488416509642,true
train_line_err_cm,s68bsnmw,full-aug,0.1,2600,0.17200587689876556,0.32099454517574433,true
train_line_err_cm,s68bsnmw,full-aug,0.1,2800,0.16077052056789398,0.3049721427149593,true
train_line_err_cm,s68bsnmw,full-aug,0.1,3000,0.15515127778053284,0.2899900562215167,true
train_line_err_cm,s68bsnmw,full-aug,0.1,3200,0.16136226058006287,0.2771272766573713,true
train_line_err_cm,s68bsnmw,full-aug,0.1,3400,0.17132718861103058,0.26654726785273725,true
train_line_err_cm,s68bsnmw,full-aug,0.1,3600,0.15121759474277496,0.255014300541741,true
train_line_err_cm,s68bsnmw,full-aug,0.1,3800,0.17499852180480957,0.24701272266804786,true
train_line_err_cm,s68bsnmw,full-aug,0.1,4000,0.16849343478679657,0.23916079387992273,true
train_line_err_cm,s68bsnmw,full-aug,0.1,4200,0.1591280698776245,0.23115752147969293,true
train_line_err_cm,s68bsnmw,full-aug,0.1,4400,0.14056511223316193,0.22209828055503983,true
train_line_err_cm,s68bsnmw,full-aug,0.1,4600,0.150434210896492,0.21493187358918506,true
train_line_err_cm,s68bsnmw,full-aug,0.1,4800,0.14735038578510284,0.20817372480877683,true
train_line_err_cm,s68bsnmw,full-aug,0.1,5000,0.14618751406669617,0.20197510373456878,true
train_line_err_cm,s68bsnmw,full-aug,0.1,5200,0.1564989686012268,0.19742749022123457,true
train_line_err_cm,s68bsnmw,full-aug,0.1,5400,0.1463833898305893,0.19232308018217004,true
train_line_err_cm,s68bsnmw,full-aug,0.1,5600,0.13887402415275574,0.1869781745792286,true
train_line_err_cm,s68bsnmw,full-aug,0.1,5800,0.15253879129886627,0.1835342362511924,true
train_line_err_cm,s68bsnmw,full-aug,0.1,6000,0.1489277184009552,0.18007358446616867,true
train_line_err_cm,s68bsnmw,full-aug,0.1,6200,0.1500530242919922,0.17707152844875101,true
train_line_err_cm,s68bsnmw,full-aug,0.1,6400,0.16006290912628174,0.1753706665165041,true
train_line_err_cm,s68bsnmw,full-aug,0.1,6600,0.14555832743644714,0.1723894326084984,true
train_line_err_cm,s68bsnmw,full-aug,0.1,6800,0.1548021137714386,0.17063070072479242,true
train_line_err_cm,s68bsnmw,full-aug,0.1,7000,0.13975749909877777,0.16754338056219095,true
train_line_err_cm,s68bsnmw,full-aug,0.1,7200,0.15171173214912415,0.16596021572088426,true
train_line_err_cm,s68bsnmw,full-aug,0.1,7400,0.14440929889678955,0.1638051240384748,true
train_line_err_cm,s68bsnmw,full-aug,0.1,7600,0.13678257167339325,0.16110286880196667,true
train_line_err_cm,s68bsnmw,full-aug,0.1,7800,0.1512572169303894,0.16011830361480894,true
train_line_err_cm,s68bsnmw,full-aug,0.1,8000,0.16192732751369476,0.16029920600469755,true
train_line_err_cm,s68bsnmw,full-aug,0.1,8200,0.14284048974514008,0.1585533343787418,true
